id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
15198526663854,944510,435021,43.6303751,3.8691248,7.74,102,2024-03-04 17:33:50+00:00,Walking
15198526663854,944510,435021,43.6301657,3.8696746,0.73,101,2024-03-04 17:35:02+00:00,Walking
15198526663854,944510,435021,43.629728,3.8698446,1.13,98,2024-03-04 17:35:42+00:00,Walking
15198526663854,944510,435021,43.6292868,3.8697143,1.31,98,2024-03-04 17:36:24+00:00,Walking
15198526663854,944510,435021,43.6289256,3.8693298,1.48,99,2024-03-04 17:37:06+00:00,Walking
15198526663854,944510,435021,43.628528,3.8689223,8.64,99,2024-03-04 17:37:24+00:00,Walking
15198526663854,944510,435021,43.6281267,3.8685961,4.95,98,2024-03-04 17:38:23+00:00,Walking
15198526663854,944510,435021,43.6279686,3.868012,1.3,98,2024-03-04 17:38:57+00:00,Walking
15198526663854,944510,435021,43.6276458,3.8675792,0.26,96,2024-03-04 17:39:31+00:00,Walking
15198526663854,944510,435021,43.6273096,3.8671437,1.41,91,2024-03-04 17:39:59+00:00,Walking
15198526663854,944510,435021,43.6269245,3.8668069,1.31,94,2024-03-04 17:40:41+00:00,Walking
15198526663854,944510,435021,43.6267687,3.8662236,1.26,94,2024-03-04 17:41:10+00:00,Walking
15198526663854,944510,435029,43.629509,3.8624135,0.0,94,2024-03-04 17:46:35+00:00,Metro
15198526663854,944510,435029,43.6290726,3.8612629,6.36,96,2024-03-04 17:47:26+00:00,Metro
15198526663854,944510,435029,43.6288736,3.8606241,8.72,96,2024-03-04 17:47:31+00:00,Metro
15198526663854,944510,435029,43.6286561,3.8599996,9.52,96,2024-03-04 17:47:36+00:00,Metro
15198526663854,944510,435029,43.6284367,3.8593505,8.89,96,2024-03-04 17:47:42+00:00,Metro
15198526663854,944510,435029,43.6282503,3.8586913,6.72,96,2024-03-04 17:47:50+00:00,Metro
15198526663854,944510,435029,43.6282282,3.8580537,7.68,96,2024-03-04 17:47:57+00:00,Metro
15198526663854,944510,435029,43.6284827,3.8574747,8.54,96,2024-03-04 17:48:03+00:00,Metro
15198526663854,944510,435029,43.6288828,3.8570232,10.3,96,2024-03-04 17:48:09+00:00,Metro
15198526663854,944510,435029,43.6293263,3.8565548,12.54,96,2024-03-04 17:48:14+00:00,Metro
15198526663854,944510,435029,43.6297577,3.8561428,13.59,96,2024-03-04 17:48:18+00:00,Metro
15198526663854,944510,435029,43.6301021,3.8556221,13.17,96,2024-03-04 17:48:22+00:00,Metro
15198526663854,944510,435029,43.6304157,3.8550969,13.24,96,2024-03-04 17:48:26+00:00,Metro
15198526663854,944510,435029,43.6306864,3.8545934,12.52,96,2024-03-04 17:48:30+00:00,Metro
15198526663854,944510,435029,43.6310063,3.8540172,10.54,96,2024-03-04 17:48:35+00:00,Metro
15198526663854,944510,435029,43.6312107,3.8534364,6.76,96,2024-03-04 17:48:42+00:00,Metro
15198526663854,944510,435029,43.6314613,3.852887,5.17,96,2024-03-04 17:48:51+00:00,Metro
15198526663854,944510,435029,43.631775,3.8524023,3.71,101,2024-03-04 17:49:25+00:00,Metro
15198526663854,944510,435029,43.6320539,3.8519097,6.99,101,2024-03-04 17:49:31+00:00,Metro
15198526663854,944510,435029,43.6323893,3.8513316,9.48,101,2024-03-04 17:49:36+00:00,Metro
15198526663854,944510,435029,43.6327198,3.8507583,10.67,101,2024-03-04 17:49:41+00:00,Metro
15198526663854,944510,435029,43.6330672,3.85028,9.42,101,2024-03-04 17:49:46+00:00,Metro
15198526663854,944510,435029,43.6333529,3.849776,10.7,101,2024-03-04 17:49:51+00:00,Metro
15198526663854,944510,435029,43.6337905,3.8492655,13.39,101,2024-03-04 17:49:56+00:00,Metro
15198526663854,944510,435029,43.6341863,3.8488712,8.46,101,2024-03-04 17:50:02+00:00,Metro
15198526663854,944510,435029,43.6345954,3.8485516,5.04,101,2024-03-04 17:50:10+00:00,Metro
15198526663854,944510,435029,43.6349914,3.8481141,5.81,101,2024-03-04 17:50:53+00:00,Metro
15198526663854,944510,435029,43.6354285,3.8477895,6.51,107,2024-03-04 17:51:01+00:00,Metro
15198526663854,944510,435029,43.6357917,3.8473966,7.42,105,2024-03-04 17:51:08+00:00,Metro
15198526663854,944510,435029,43.6357952,3.8467516,8.42,106,2024-03-04 17:51:14+00:00,Metro
15198526663854,944510,435029,43.6355795,3.8461401,8.79,106,2024-03-04 17:51:20+00:00,Metro
15198526663854,944510,435029,43.6353714,3.8454805,9.52,102,2024-03-04 17:51:26+00:00,Metro
15198526663854,944510,435029,43.6351701,3.8448351,8.74,101,2024-03-04 17:51:32+00:00,Metro
15198526663854,944510,435029,43.6350096,3.8442502,8.27,100,2024-03-04 17:51:38+00:00,Metro
15198526663854,944510,435029,43.6347066,3.8437337,9.57,100,2024-03-04 17:51:44+00:00,Metro
15198526663854,944510,435029,43.6342207,3.8435238,9.02,100,2024-03-04 17:51:50+00:00,Metro
15198526663854,944510,435029,43.6337212,3.8433822,9.33,98,2024-03-04 17:51:56+00:00,Metro
15198526663854,944510,435029,43.6332657,3.8432971,10.63,100,2024-03-04 17:52:02+00:00,Metro
15198526663854,944510,435029,43.6327391,3.8431278,11.51,99,2024-03-04 17:52:07+00:00,Metro
15198526663854,944510,435029,43.6322886,3.8429698,10.34,100,2024-03-04 17:52:12+00:00,Metro
15198526663854,944510,435029,43.631794,3.8430316,9.06,105,2024-03-04 17:52:18+00:00,Metro
15198526663854,944510,435029,43.6312999,3.8430978,5.31,104,2024-03-04 17:53:01+00:00,Metro
15198526663854,944510,435029,43.6308199,3.8430489,4.56,104,2024-03-04 17:53:12+00:00,Metro
15198526663854,944510,435029,43.6304891,3.8425918,6.44,104,2024-03-04 17:53:20+00:00,Metro
15198526663854,944510,435029,43.6304196,3.8418871,7.56,104,2024-03-04 17:53:28+00:00,Metro
15198526663854,944510,435029,43.630636,3.8413418,9.36,104,2024-03-04 17:53:33+00:00,Metro
15198526663854,944510,435029,43.6309558,3.8407345,10.03,104,2024-03-04 17:53:39+00:00,Metro
15198526663854,944510,435029,43.6311076,3.8400296,11.8,104,2024-03-04 17:53:44+00:00,Metro
15198526663854,944510,435029,43.6312517,3.8394041,12.84,104,2024-03-04 17:53:48+00:00,Metro
15198526663854,944510,435029,43.6314468,3.8388068,12.51,104,2024-03-04 17:53:52+00:00,Metro
15198526663854,944510,435029,43.6317378,3.8381827,10.95,104,2024-03-04 17:53:57+00:00,Metro
15198526663854,944510,435029,43.6320864,3.8376668,13.09,104,2024-03-04 17:54:02+00:00,Metro
15198526663854,944510,435029,43.6324982,3.8371899,14.79,104,2024-03-04 17:54:06+00:00,Metro
15198526663854,944510,435029,43.6328922,3.8366656,14.52,104,2024-03-04 17:54:10+00:00,Metro
15198526663854,944510,435029,43.6332364,3.8360823,15.25,104,2024-03-04 17:54:14+00:00,Metro
15198526663854,944510,435029,43.6335545,3.8354842,14.88,104,2024-03-04 17:54:18+00:00,Metro
15198526663854,944510,435029,43.6338182,3.8347965,15.2,104,2024-03-04 17:54:22+00:00,Metro
15198526663854,944510,435029,43.6340082,3.8341572,11.13,90,2024-03-04 17:54:28+00:00,Metro
15198526663854,944510,435029,43.634346,3.8336479,7.84,113,2024-03-04 17:54:35+00:00,Metro
15198526663854,944510,435029,43.6339,3.8337565,1.54,119,2024-03-04 17:55:56+00:00,Metro
15198526663854,944510,435029,43.6334606,3.8336075,1.45,119,2024-03-04 17:56:38+00:00,Metro
