id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
14252434704690,937825,430779,43.6498511,3.8657471,4.98,91,2024-02-27 08:26:43+00:00,Biking
14252434704690,937825,430779,43.6494187,3.8654033,5.91,92,2024-02-27 08:26:53+00:00,Biking
14252434704690,937825,430779,43.6489846,3.8650804,5.95,95,2024-02-27 08:27:02+00:00,Biking
14252434704690,937825,430779,43.6485676,3.8647538,4.91,95,2024-02-27 08:27:12+00:00,Biking
14252434704690,937825,430779,43.6481581,3.8644287,5.75,96,2024-02-27 08:27:21+00:00,Biking
14252434704690,937825,430779,43.6477546,3.8641168,6.47,99,2024-02-27 08:27:29+00:00,Biking
14252434704690,937825,430779,43.64734,3.8637893,6.41,102,2024-02-27 08:27:37+00:00,Biking
14252434704690,937825,430779,43.6469346,3.8634771,6.37,105,2024-02-27 08:27:45+00:00,Biking
14252434704690,937825,430779,43.6465296,3.8631816,6.33,107,2024-02-27 08:27:53+00:00,Biking
14252434704690,937825,430779,43.6461323,3.8628654,6.35,109,2024-02-27 08:28:01+00:00,Biking
14252434704690,937825,430779,43.6457154,3.8625361,5.25,109,2024-02-27 08:28:10+00:00,Biking
14252434704690,937825,430779,43.645343,3.8621836,5.67,110,2024-02-27 08:28:19+00:00,Biking
14252434704690,937825,430779,43.6449597,3.8618094,4.81,111,2024-02-27 08:28:35+00:00,Biking
14252434704690,937825,430779,43.6445779,3.8613973,4.8,111,2024-02-27 08:28:46+00:00,Biking
14252434704690,937825,430779,43.6442193,3.8609925,4.56,112,2024-02-27 08:28:57+00:00,Biking
14252434704690,937825,430779,43.6438365,3.8606441,5.54,114,2024-02-27 08:29:07+00:00,Biking
14252434704690,937825,430779,43.643373,3.8607105,4.26,116,2024-02-27 08:29:19+00:00,Biking
14252434704690,937825,430779,43.6429652,3.8610043,3.73,117,2024-02-27 08:29:32+00:00,Biking
14252434704690,937825,430779,43.6425386,3.8613155,4.39,119,2024-02-27 08:29:44+00:00,Biking
14252434704690,937825,430779,43.6421131,3.8616183,3.91,120,2024-02-27 08:29:56+00:00,Biking
14252434704690,937825,430779,43.6416822,3.861869,5.84,122,2024-02-27 08:30:06+00:00,Biking
14252434704690,937825,430779,43.6413161,3.8623237,5.87,121,2024-02-27 08:30:16+00:00,Biking
14252434704690,937825,430779,43.641148,3.8629154,5.89,122,2024-02-27 08:30:24+00:00,Biking
14252434704690,937825,430779,43.640897,3.8634351,4.72,123,2024-02-27 08:30:34+00:00,Biking
14252434704690,937825,430779,43.6405104,3.863825,5.99,123,2024-02-27 08:30:43+00:00,Biking
14252434704690,937825,430779,43.640113,3.8641791,3.71,122,2024-02-27 08:30:57+00:00,Biking
14252434704690,937825,430779,43.639699,3.8645388,6.3,119,2024-02-27 08:31:06+00:00,Biking
14252434704690,937825,430779,43.6393056,3.864882,6.51,117,2024-02-27 08:31:14+00:00,Biking
14252434704690,937825,430779,43.6389093,3.8652454,6.7,114,2024-02-27 08:31:22+00:00,Biking
14252434704690,937825,430779,43.6385851,3.8657089,3.62,113,2024-02-27 08:31:34+00:00,Biking
14252434704690,937825,430779,43.6381606,3.8661002,6.67,114,2024-02-27 08:31:44+00:00,Biking
14252434704690,937825,430779,43.6377272,3.8664685,7.45,114,2024-02-27 08:31:52+00:00,Biking
14252434704690,937825,430779,43.6373317,3.8668286,7.53,113,2024-02-27 08:31:59+00:00,Biking
14252434704690,937825,430779,43.6369553,3.867185,6.76,111,2024-02-27 08:32:06+00:00,Biking
14252434704690,937825,430779,43.6365364,3.8675539,5.98,110,2024-02-27 08:32:15+00:00,Biking
14252434704690,937825,430779,43.6361458,3.8678835,6.56,109,2024-02-27 08:32:23+00:00,Biking
14252434704690,937825,430779,43.6357388,3.8682221,3.32,109,2024-02-27 08:32:33+00:00,Biking
